     1  54  -.244169E+01  -.109908E+01  0.265993E+01  0.619860E+00  -.165932E+01  -.267530E+01  0.386285E+05
     1  55  -.261982E+01  -.171198E+01  0.208369E+01  0.166949E+01  -.160945E+01  -.165005E+01  0.119396E+05
     1  56  -.104995E+01  -.162580E+01  0.259604E+01  0.159671E+01  -.319169E+00  0.193004E+00  0.101942E+08
     1  57  -.146252E+01  -.239574E+01  0.237916E+01  0.914276E+00  -.128343E+01  0.117014E+00  0.423743E+05
     1  58  -.284532E+01  -.140693E+01  0.193164E+01  0.223244E+01  -.109946E+01  -.165235E+00  0.114063E+05
     1  59  -.147065E+01  -.232189E+01  0.299713E+01  0.133880E+00  -.367613E+00  -.269556E+00  0.175345E+08
     1  60  -.140478E+01  -.203262E+01  0.274889E+01  0.199442E+01  -.131683E+01  -.110785E+01  0.693360E+04
     1  61  -.248759E+01  -.134977E+01  0.195749E+01  0.203693E+01  -.128809E+01  0.692495E-01  0.125000E+05
     1  62  -.254161E+01  -.100280E+01  0.273119E+01  0.144907E+00  -.475972E+00  -.170883E+01  0.414016E+05
     1  63  -.118070E+01  -.214313E+01  0.207933E+01  0.207819E+01  -.599039E+00  -.168721E+01  0.654915E+04
     1  64  -.223514E+01  -.138786E+01  0.202318E+01  0.191543E+01  -.177703E+01  -.258856E+00  0.115111E+05
     1  65  -.104053E+01  -.113245E+01  0.296644E+01  0.170092E+01  -.162203E+01  -.216811E+01  0.292777E+05
     1  66  -.141339E+01  -.101220E+01  0.231353E+01  0.110051E+01  -.428125E+00  -.281532E+00  0.353965E+05
     1  67  -.307038E+01  -.155059E+01  0.196074E+01  0.174882E+01  -.121845E+01  -.455345E+00  0.131983E+05
     1  68  -.336491E+01  -.128549E+01  0.314897E+01  0.546286E+00  -.838869E+00  0.110719E+00  0.448564E+06
     1  69  -.996738E+00  -.121201E+01  0.285538E+01  0.227258E+01  -.179574E+01  -.267183E+01  0.121151E+05
     1  70  -.255927E+01  -.205922E+01  0.294078E+01  0.211710E+01  -.773571E+00  0.374151E+00  0.390242E+07
     1  71  -.261704E+01  -.206463E+01  0.319999E+01  0.118113E+01  -.126683E+01  -.210348E+01  0.267800E+05
     1  72  -.294073E+01  -.223856E+01  0.292200E+01  0.982963E+00  -.650460E+00  0.206652E+00  0.146674E+06
     1  73  -.160253E+01  -.219188E+01  0.209998E+01  0.691018E-01  -.148150E+01  -.171689E+01  0.237180E+05
     1  74  -.138681E+01  -.115632E+01  0.184458E+01  0.165025E+01  -.212738E+01  -.221308E+01  0.187884E+05
     1  75  -.263270E+01  -.132381E+01  0.309213E+01  0.992034E+00  -.466098E+00  -.233240E+01  0.181608E+05
     1  76  -.147372E+01  -.117752E+01  0.240855E+01  0.273055E+00  -.202716E+01  -.111385E+01  0.516745E+05
     1  77  -.181252E+01  -.139604E+01  0.276670E+01  0.334835E+00  -.152170E+01  -.150946E+01  0.420062E+05
     1  78  -.246451E+01  -.130253E+01  0.224394E+01  0.235532E+01  -.960283E+00  -.164461E+01  0.127931E+05
     1  79  -.313708E+01  -.144239E+01  0.255575E+01  0.699616E+00  -.111187E+01  -.724912E+00  0.205281E+05
     1  80  -.228852E+01  -.104134E+01  0.183419E+01  0.144127E+01  -.199152E+01  -.118609E+01  0.333426E+05
     1  81  -.134479E+01  -.223489E+01  0.219921E+01  0.614895E+00  -.211443E+01  0.110122E+00  0.310125E+05
     1  82  -.198483E+01  -.183181E+01  0.280283E+01  0.154168E+01  -.159925E+01  -.233968E+01  0.744785E+04
     1  83  -.273908E+01  -.118643E+01  0.180579E+01  0.731990E+00  -.544562E+00  -.146221E+01  0.303518E+05
     1  84  -.284184E+01  -.171698E+01  0.303249E+01  0.633305E+00  -.248015E+00  -.145536E+01  0.186082E+05
     1  85  -.274305E+01  -.190873E+01  0.250484E+01  0.196740E+01  -.510105E+00  -.152693E-01  0.101389E+05
     1  86  -.101783E+01  -.101025E+01  0.318409E+01  0.425740E+00  -.575370E+00  0.351996E+00  0.100009E+09
     1  87  -.114288E+01  -.192734E+01  0.316894E+01  0.129171E+01  -.846517E+00  -.452751E+00  0.139547E+08
     1  88  -.111616E+01  -.159072E+01  0.188034E+01  0.192970E+00  -.336851E+00  -.476624E+00  0.163990E+05
     1  89  -.269332E+01  -.178563E+01  0.256449E+01  0.120824E+01  -.130340E+01  -.216539E+01  0.146624E+05
     1  90  -.268555E+01  -.106674E+01  0.258789E+01  0.631215E+00  -.382041E+00  -.235530E+01  0.367019E+05
     1  91  -.284186E+01  -.210223E+01  0.289190E+01  0.131177E+01  -.108214E+01  -.637985E+00  0.264197E+05
     1  92  -.297518E+01  -.110390E+01  0.285621E+01  0.236136E+01  -.128047E+01  -.513897E+00  0.709679E+05
     1  93  -.310854E+01  -.107245E+01  0.265995E+01  0.654559E+00  -.456047E+00  -.264079E+01  0.368469E+05
     1  94  -.159409E+01  -.112168E+01  0.277874E+01  0.176841E+00  -.127293E+01  -.245458E+01  0.555224E+05
     1  95  -.234899E+01  -.204175E+01  0.177718E+01  0.963715E+00  -.126196E+01  -.265235E+01  0.182819E+05
     1  96  -.267652E+01  -.195272E+01  0.243720E+01  0.188968E+00  -.595613E+00  -.517278E+00  0.203615E+05
     1  97  -.143179E+01  -.206334E+01  0.214611E+01  0.219950E+01  -.183102E+01  -.265094E+01  0.383078E+04
