     2  25  -.247417E+01  -.153947E+01  0.286656E+01  0.793963E+00  -.518592E+00  -.203073E+01  0.639421E+04
     2  26  -.134413E+01  -.231898E+01  0.252176E+01  0.219113E+01  -.105739E+01  -.167934E+01  0.139836E+04
     2  27  -.111868E+01  -.240000E+01  0.231722E+01  0.861278E+00  -.714606E+00  -.236365E+01  0.302084E+05
     2  28  -.200183E+01  -.159981E+01  0.241923E+01  0.209108E+01  -.398934E+00  -.270000E+01  0.292162E+04
     2  29  -.222793E+01  -.181200E+01  0.272151E+01  0.214421E+01  -.907181E+00  -.245461E+01  0.663380E+03
     2  30  -.223616E+01  -.230981E+01  0.216613E+01  0.150165E+01  -.211041E+00  -.237843E+01  0.337383E+04
     2  31  -.238624E+01  -.173042E+01  0.236417E+01  0.146082E+01  -.172891E+01  -.243040E+00  0.146163E+05
     2  32  -.311240E+01  -.223188E+01  0.310567E+01  0.240000E+01  -.115650E+01  -.192865E+01  0.109829E+05
     2  33  -.233663E+01  -.157986E+01  0.275587E+01  0.221105E+01  -.215203E+01  -.161025E+01  0.838843E+04
     2  34  -.232244E+01  -.185337E+01  0.246733E+01  0.155887E+01  -.569017E+00  -.750043E+00  0.204504E+04
     2  35  -.147299E+01  -.207501E+01  0.196576E+01  0.128588E+01  -.756200E+00  -.186276E+01  0.374404E+04
     2  36  -.320425E+01  -.149872E+01  0.308810E+01  0.218110E+01  -.134110E+01  -.588089E+00  0.924264E+06
     2  37  -.121771E+01  -.163430E+01  0.218340E+01  0.611548E+00  -.189059E+01  -.202803E+01  0.654605E+05
     2  38  -.320680E+01  -.127676E+01  0.281748E+01  0.145624E+01  -.134116E+01  -.172539E+01  0.135883E+05
     2  39  -.220905E+01  -.100000E+01  0.192517E+01  0.844836E+00  -.197812E+01  -.798305E+00  0.371035E+05
     2  40  -.238257E+01  -.233025E+01  0.196339E+01  0.220919E+01  -.133183E+01  -.157071E+01  0.214819E+04
     2  41  -.307795E+01  -.185357E+01  0.207421E+01  0.156973E+01  -.180362E+01  -.270000E+01  0.194777E+04
     2  42  -.179216E+01  -.178175E+01  0.269150E+01  0.240000E+01  -.137348E+01  0.355622E+00  0.424563E+06
     2  43  -.259165E+01  -.181058E+01  0.213135E+01  0.151860E+01  -.179848E+01  -.270000E+01  0.195072E+04
     2  44  -.161158E+01  -.222133E+01  0.298276E+01  0.127528E+01  -.120804E+01  -.171271E+01  0.328603E+05
     2  45  -.291377E+01  -.199456E+01  0.330000E+01  0.231797E+01  -.124938E+01  -.252760E+00  0.946391E+07
